movieId,title,genres,release_year
31925,Royal Flash,"adventure, comedy, romance",1975
31952,Control (Kontroll),"comedy, crime, drama, mystery",2003
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null),"drama, war",1948
32009,Tyler Perry's Diary of a Mad Black Woman,"comedy, drama, romance",2005
32011,Cursed,"horror, thriller",2005
32017,"Pacifier, The","action, comedy",2005
32019,Be Cool,"comedy, crime, musical",2005
32022,Gunner Palace,"documentary, war",2004
32029,Hostage,"action, crime, drama, thriller",2005
32031,Robots,"adventure, animation, children, comedy, fantasy, sci-fi, imax",2005
32058,Class Action,drama,1991
32060,"Cat and the Canary, The","horror, mystery",1927
32116,"Oh, God! You Devil",comedy,1984
32139,"Agony and the Ecstasy, The",drama,1965
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud),"crime, drama, thriller",1958
32213,Cube Zero,"horror, mystery, sci-fi, thriller",2004
32234,Julia,drama,1977
32243,Stealing Rembrandt (Rembrandt),"action, comedy, crime",2003
32289,Ice Princess,"children, comedy, drama",2005
32291,Melinda and Melinda,"comedy, drama",2004
32294,Milk and Honey,drama,2003
32296,Miss Congeniality 2: Armed and Fabulous,"adventure, comedy, crime",2005
32298,Guess Who,"comedy, romance",2005
32300,D.E.B.S.,"action, comedy",2004
32302,"League of Ordinary Gentlemen, A",documentary,2004
32314,Incident at Loch Ness,"adventure, comedy, documentary",2004
32387,"Sword of Doom, The (Dai-bosatsu tôge)","action, drama",1966
32392,800 Bullets (800 Balas),"comedy, crime, drama, western",2002
32440,If Looks Could Kill,"action, comedy",1991
32442,Greedy,comedy,1994
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko)","animation, comedy, drama, fantasy",1994
32460,Knockin' on Heaven's Door,"action, comedy, crime, drama",1997
32511,"Touch of Zen, A (Xia nu)","action, adventure",1971
32515,Walker,"adventure, drama, war, western",1987
32554,Memories (Memorîzu),"animation, fantasy, sci-fi, thriller",1995
32582,"Wild Parrots of Telegraph Hill, The",documentary,2003
32584,"Ballad of Jack and Rose, The",drama,2005
32587,Sin City,"action, crime, film-noir, mystery, thriller",2005
32589,Beauty Shop,comedy,2005
32596,Sahara,"action, adventure, comedy",2005
32600,Eros,drama,2004
32620,Not on the Lips (Pas sur la bouche),"comedy, musical, romance",2003
32632,Electra Glide in Blue,"action, crime",1973
32649,"Special Day, A (Giornata particolare, Una)","drama, war",1977
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')","animation, drama",1987
32659,Tanguy,comedy,2001
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers),comedy,2003
32728,"Little Girl Who Lives Down the Lane, The","drama, mystery, thriller",1976
32743,Ringu 0: Bâsudei,"drama, horror, thriller",2000
32770,Brothers (Brødre),drama,2004
32799,Maidens in Uniform (Mädchen in Uniform),"drama, romance",1931
32862,With Six You Get Eggroll,"comedy, romance",1968
32875,Holiday (Jour de fête),comedy,1949
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),"drama, war",1962
32898,"Trip to the Moon, A (Voyage dans la lune, Le)","action, adventure, fantasy, sci-fi",1902
32906,"Ascent, The (Voskhozhdeniye)","drama, war",1977
32917,Boccaccio '70,"comedy, fantasy, romance",1962
33004,"Hitchhiker's Guide to the Galaxy, The","adventure, comedy, sci-fi",2005
33090,Mutant Aliens,"animation, comedy, sci-fi",2001
33124,Before the Fall (NaPolA - Elite für den Führer),"drama, war",2004
33126,"Frisco Kid, The","comedy, western",1979
33132,State Property 2,"action, crime, drama",2005
33138,Palindromes,"adventure, comedy, drama",2004
33145,"Lot Like Love, A","comedy, drama, romance",2005
33148,King's Ransom,"comedy, crime",2005
33154,Enron: The Smartest Guys in the Room,documentary,2005
33158,xXx: State of the Union,"action, crime, thriller",2005
33162,Kingdom of Heaven,"action, drama, romance, war",2005
33171,Mysterious Skin,"drama, mystery",2004
33188,Mischief,"comedy, romance",1985
33201,Between Your Legs (Entre las piernas),"drama, mystery, romance, thriller",1999
33237,San Francisco,"drama, musical, romance",1936
33294,Vampire Hunter D,"animation, fantasy, horror",1985
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses)","drama, romance",2004
33312,"Cocoanuts, The","comedy, musical",1929
33421,Dear Wendy,drama,2005
33435,Los Angeles Plays Itself,documentary,2003
33437,Unleashed (Danny the Dog),"action, crime, drama, thriller",2005
33493,Star Wars: Episode III - Revenge of the Sith,"action, adventure, sci-fi",2005
33495,Kicking & Screaming,comedy,2005
33499,Monster-in-Law,"comedy, romance",2005
33558,"Snow Walker, The","adventure, drama",2003
33564,Divorce - Italian Style (Divorzio all'italiana),comedy,1961
33615,Madagascar,"adventure, animation, children, comedy",2005
33629,Airborne,"adventure, comedy",1993
33639,Mad Hot Ballroom,"children, documentary",2005
33644,Dominion: Prequel to the Exorcist,"horror, thriller",2005
33649,Saving Face,"comedy, drama, romance",2004
33660,Cinderella Man,"drama, romance",2005
33669,"Sisterhood of the Traveling Pants, The","adventure, comedy, drama",2005
33672,Lords of Dogtown,"action, comedy, drama",2005
33677,Rock School,documentary,2005
33681,"Adventures of Sharkboy and Lavagirl 3-D, The","action, adventure, children, fantasy",2005
33683,High Tension (Haute tension) (Switchblade Romance),"horror, thriller",2003
33725,It's All Gone Pete Tong,"comedy, drama, musical",2004
33779,Eddie Izzard: Dress to Kill,comedy,1999
33781,Quo Vadis,"drama, romance",1951
33794,Batman Begins,"action, crime, imax",2005
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu),"action, adventure, fantasy, sci-fi",2004
33815,"Perfect Man, The","comedy, drama, romance",2005
33826,Saint Ralph,"comedy, drama",2004
33830,Herbie: Fully Loaded,"adventure, comedy, romance",2005
33834,Land of the Dead,"action, horror, thriller",2005
33836,Bewitched,"comedy, fantasy, romance",2005
33838,Rize,documentary,2005
33880,Me and You and Everyone We Know,"comedy, drama",2005
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime)","comedy, crime, thriller",2004
33896,3 Extremes (Three... Extremes) (Saam gaang yi),horror,2004
33903,"Edukators, The (Die Fetten Jahre sind vorbei)","comedy, crime, drama, romance",2004
33966,Cop and ½,comedy,1993
34018,At the Circus,"comedy, musical",1939
34048,War of the Worlds,"action, adventure, sci-fi, thriller",2005
34072,"March of the Penguins (Marche de l'empereur, La)",documentary,2005
34129,Rebound,comedy,2005
34143,Dark Water,"drama, horror, thriller",2005
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",drama,2005
34150,Fantastic Four,"action, adventure, sci-fi",2005
34153,Murderball,documentary,2005
34162,Wedding Crashers,"comedy, romance",2005
34164,Happy Endings,"comedy, drama",2005
34271,Hustle & Flow,"crime, drama",2005
34292,Hardware,"action, horror, sci-fi",1990
34312,"Calcium Kid, The",comedy,2004
34319,"Island, The","action, sci-fi, thriller",2005
34321,Bad News Bears,"children, comedy",2005
34323,"Devil's Rejects, The","action, crime, horror",2005
34326,Last Days,drama,2005
34330,November,"drama, mystery",2004
34332,Sky High,"action, adventure, children, comedy",2005
34334,Stealth,"action, adventure, sci-fi, thriller",2005
34336,Must Love Dogs,"comedy, romance",2005
34338,"Aristocrats, The","comedy, documentary",2005
34359,Georgy Girl,comedy,1966
34397,"Order, The","action, adventure, drama, thriller",2001
34405,Serenity,"action, adventure, sci-fi",2005
34437,Broken Flowers,"comedy, drama",2005
34450,Miracles - Mr. Canton and Lady Rose,"action, comedy, crime, drama",1989
34520,"Dukes of Hazzard, The","action, adventure, comedy",2005
34523,The Chumscrubber,"comedy, drama",2005
34528,Junebug,"comedy, drama",2005
34530,Deuce Bigalow: European Gigolo,comedy,2005
34532,"Skeleton Key, The","drama, horror, mystery, thriller",2005
34534,Four Brothers,"action, crime, drama",2005
34536,The Great Raid,"action, drama, war",2005
34540,Pretty Persuasion,"comedy, drama",2005
34542,Grizzly Man,documentary,2005
34800,Private Resort,comedy,1985
34811,Pusher II: With Blood on My Hands,"action, crime, drama, thriller",2004
35015,Duma,"adventure, drama",2005
35347,Animal Farm,"animation, drama",1954
35807,"Teahouse of the August Moon, The",comedy,1956
35836,"40-Year-Old Virgin, The","comedy, romance",2005
35957,Red Eye,"horror, thriller",2005
36276,Hidden (a.k.a. Cache) (Caché),"drama, mystery, thriller",2005
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César),"adventure, children, comedy, fantasy",1999
36363,Kin-Dza-Dza!,"comedy, drama, sci-fi",1986
36397,Valiant,"adventure, animation, children, comedy, fantasy, war",2005
36401,"Brothers Grimm, The","comedy, fantasy, horror, thriller",2005
36477,"Baxter, The","comedy, drama, romance",2005
36509,"Cave, The","action, adventure, horror, mystery, sci-fi, thriller",2005
36517,"Constant Gardener, The","drama, thriller",2005
36519,Transporter 2,"action, crime, thriller",2005
36525,Just Like Heaven,"comedy, fantasy, romance",2005
36527,Proof,drama,2005
36529,Lord of War,"action, crime, drama, thriller, war",2005
36533,Cry_Wolf (a.k.a. Cry Wolf),"drama, horror, mystery, thriller",2005
36535,Everything Is Illuminated,"comedy, drama",2005
36537,Thumbsucker,"comedy, drama",2005
36708,Family Guy Presents Stewie Griffin: The Untold Story,"adventure, animation, comedy",2005
36850,Police Story 2 (Ging chaat goo si juk jaap),"action, comedy, crime, thriller",1988
36931,New Police Story (Xin jing cha gu shi),"action, crime, drama",2004
37211,Go West,"comedy, musical, western",1940
37240,Why We Fight,documentary,2005
37380,Doom,"action, horror, sci-fi",2005
37382,Domino,"crime, drama, thriller",2005
37384,Waiting...,comedy,2005
37386,Aeon Flux,"action, sci-fi",2005
37444,Frankenstein 90,"comedy, horror, romance",1984
37475,"Unfinished Life, An",drama,2005
37477,"Man, The","action, comedy, crime",2005
37495,Survive Style 5+,"fantasy, mystery, romance, thriller",2004
37545,Woyzeck,drama,1979
37720,"Exorcism of Emily Rose, The","crime, drama, horror, thriller",2005
37727,Flightplan,"action, drama, thriller",2005
37729,Corpse Bride,"animation, comedy, fantasy, musical, romance",2005
37731,Green Street Hooligans (a.k.a. Hooligans),"crime, drama",2005
37733,"History of Violence, A","action, crime, drama, thriller",2005
37739,"Greatest Game Ever Played, The",drama,2005
37741,Capote,"crime, drama",2005
37830,Final Fantasy VII: Advent Children,"action, adventure, animation, fantasy, sci-fi",2004
37844,Roll Bounce,"comedy, drama, romance",2005
37853,Into the Blue,"action, adventure, crime, thriller",2005
37857,MirrorMask,"adventure, children, drama, fantasy",2005
38038,Wallace & Gromit in The Curse of the Were-Rabbit,"adventure, animation, children, comedy",2005
38061,Kiss Kiss Bang Bang,"comedy, crime, mystery, thriller",2005
38095,"Bittersweet Life, A (Dalkomhan insaeng)","action, crime, drama",2005
38159,"Short Film About Love, A (Krótki film o milosci)","drama, romance",1988
38164,"All This, and Heaven Too","drama, romance",1940
38198,Darwin's Nightmare,documentary,2004
38294,Beowulf & Grendel,"action, adventure, drama, fantasy",2005
38304,No Direction Home: Bob Dylan,documentary,2005
38388,Goal! The Dream Begins (Goal!),drama,2005
38583,"Wraith, The","action, horror, sci-fi, thriller",1986
38798,In Her Shoes,"comedy, drama",2005
38886,"Squid and the Whale, The","comedy, drama",2005
38992,Two for the Money,drama,2005
39183,Brokeback Mountain,"drama, romance",2005
39231,Elizabethtown,"comedy, drama, romance",2005
39234,North Country,drama,2005
39292,"Good Night, and Good Luck.","crime, drama",2005
39307,Dreamer: Inspired by a True Story,"children, drama",2005
39381,"Proposition, The","crime, drama, western",2005
39414,Shopgirl,"comedy, drama, romance",2005
39427,Stay,thriller,2005
39435,"Legend of Zorro, The","action, adventure, drama, western",2005
39444,"Weather Man, The","comedy, drama",2005
39446,Saw II,"horror, thriller",2005
39449,Prime,"comedy, drama, romance",2005
39516,Don't Move (Non ti muovere),drama,2004
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp),comedy,2005
39801,"Great Yokai War, The (Yôkai daisensô)","adventure, comedy, fantasy, horror",2005
39869,Manderlay,drama,2005
40148,Revolver,"crime, drama, thriller",2005
40278,Jarhead,"action, drama, war",2005
40339,Chicken Little,"action, adventure, animation, children, comedy, sci-fi",2005
40412,Dead Man's Shoes,"crime, thriller",2004
40414,Joyeux Noël (Merry Christmas),"drama, war",2005
40478,Night of the Lepus,"horror, sci-fi, thriller",1972
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö)","comedy, drama",1990
40578,Sword of the Beast (Kedamono no ken),"action, drama",1965
40581,Just Friends,"comedy, romance",2005
40583,Syriana,"drama, thriller",2005
40597,One-Way Ticket to Mombasa (Menolippu Mombasaan),"comedy, drama",2002
40614,Derailed,"drama, thriller",2005
40617,Creep,"horror, thriller",2004
40629,Pride & Prejudice,"drama, romance",2005
40723,Wolf Creek,"crime, horror, thriller",2005
40732,"Descent, The","adventure, drama, horror, thriller",2005
40815,Harry Potter and the Goblet of Fire,"adventure, fantasy, thriller, imax",2005
40819,Walk the Line,"drama, musical, romance",2005
40826,Rent,"drama, musical, romance",2005
40851,Zathura,"action, adventure, children, fantasy",2005
40870,C.R.A.Z.Y.,drama,2005
40946,Sarah Silverman: Jesus Is Magic,"comedy, musical",2005
40955,Breakfast on Pluto,"comedy, drama",2005
40959,"Ice Harvest, The","action, comedy, crime, thriller",2005
40966,"Libertine, The",drama,2004
41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')","crime, horror, mystery, thriller",1970
41285,Match Point,"crime, drama, romance",2005
41527,Paradise Now,"crime, drama, thriller, war",2005
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The","adventure, children, fantasy",2005
41571,Memoirs of a Geisha,"drama, romance",2005
41573,"Family Stone, The","comedy, drama, romance",2005
41617,Havoc,"crime, drama, romance",2005
41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu),"action, drama",1967
41712,"Room for Romeo Brass, A","comedy, drama",1999
41716,"Matador, The","comedy, drama, thriller",2005
41724,Wal-Mart: The High Cost of Low Price,documentary,2005
41769,Mozart and the Whale,"comedy, drama, romance",2005
41828,Don't Look Now: We're Being Shot At (La grande vadrouille),"comedy, war",1966
41863,"Three Burials of Melquiades Estrada, The","adventure, crime, drama",2006
41997,Munich,"action, crime, drama, thriller",2005
42004,Transamerica,"adventure, comedy, drama",2005
42007,Rumor Has It...,"comedy, drama, romance",2005
42009,Cheaper by the Dozen 2,"adventure, comedy",2005
42011,Fun with Dick and Jane,"comedy, crime",2005
42013,"Ringer, The",comedy,2005
42015,Casanova,"action, adventure, comedy, drama, romance",2005
42018,Mrs. Henderson Presents,"comedy, drama",2005
42176,"Ear, The (Ucho)","drama, thriller",1970
42191,Luxo Jr.,"animation, children",1986
42285,"Dentist, The","horror, thriller",1996
42418,"New World, The","adventure, drama, romance",2005
42422,Voices of a Distant Star (Hoshi no koe),"animation, drama, romance, sci-fi",2003
42556,7 Faces of Dr. Lao,"fantasy, mystery, western",1964
42559,Samurai Assassin (Samurai),"action, adventure, drama",1965
42602,"Boys of Baraka, The",documentary,2005
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi),"crime, drama, mystery, thriller",2005
42638,Grand Theft Parsons,"comedy, drama",2003
42718,District 13 (Banlieue 13),"action, crime, sci-fi",2004
42723,Hostel,horror,2005
42725,Grandma's Boy,comedy,2006
42728,Tristan & Isolde,"drama, romance",2006
42730,Glory Road,drama,2006
42732,Last Holiday,comedy,2006
42734,Hoodwinked!,"animation, children, comedy",2005
42738,Underworld: Evolution,"action, fantasy, horror",2006
42740,Looking for Comedy in the Muslim World,comedy,2005
42761,Casper Meets Wendy,"adventure, children, comedy, fantasy",1998
42943,Revolution,"adventure, drama, war",1985
42946,Project A ('A' gai waak),"action, comedy",1983
43289,"Bird People in China, The (Chûgoku no chôjin)","adventure, comedy, drama, fantasy",1998
43333,Water,"drama, romance",2005
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage),"drama, war",2005
43396,"World's Fastest Indian, The",drama,2005
43419,Bandidas,"action, comedy, crime, western",2006
43460,Tristram Shandy: A Cock and Bull Story,"comedy, drama",2005
43549,Helter Skelter,"action, crime, drama, horror",2004
43556,Annapolis,drama,2006
43558,Big Momma's House 2,"action, comedy, crime",2006
43560,Nanny McPhee,"children, comedy, fantasy",2005
